link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,places,location,transportation,description
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405807,1800000,3,2,90,RV Inmobiliaria,"(4.598327203100905, -74.1011095046997)","['Cerca centro comercial', 'Sobre vía principal', 'Zona Residencial', 'Trans. Público cercano']",2025-05-18,3,0,-1,31,100,"['Panadería Kuty - Santa Isabel', 'Restaurante el universo del principito', 'Comuneros', 'La Salchipapería D.C.', 'Parque La Fragua', 'SALCHIMONSTER CIUDAD MONTES - SALCHIPAPERIA', 'Little Caesars Pizza Restrepo', 'Guatoque Veraguas', 'Parque de La Fragua', 'Little Caesars Pizza', 'Olímpica Santa Isabel', 'Parque La Fragüita', 'Pizza Express (Fragola)', 'Sírvalo Pues - Cantina', 'D1 La Fragüita', 'Terra Cafe Bar Santa Isabel', 'Comuneros', 'Republic Wild wings', 'Tiendas Ara Santa Isabel', 'El Vergel']","['Los Mártires', 'Bogotá', 'Cundinamarca', 'Puente Aranda', 'Santa Isabel']","['Comuneros', 'Guatoque Veraguas']","Este apartamento destaca por su estilo funcional y sencillo, con acabados modernos y materiales tradicionales. Predominan los azulejos en el baño y cocina, y pisos de cerámica en tonos variados. La iluminación natural es variable, con algunas habitaciones que gozan de buena luz y otras que requieren iluminación adicional. La distribución es práctica, combinando espacios abiertos y habitaciones independientes, facilitando el tránsito entre la cocina y la sala. Desde algunas ventanas se aprecia un entorno urbano, mientras que otras áreas carecen de vistas. El apartamento está en estado bien cuidado, con paredes y techos en buen estado, aunque se notan signos de uso en el piso."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405585,11500000,2,3,160,Engel & Völkers,"(4.638836065010859, -74.05976057052612)","['Terraza', 'Balcón', 'Duplex', 'Zona Infantil', 'Chimenea', 'Ascensor', 'Jardín', 'Salón Comunal', 'Gimnasio', 'Alarma', 'Amoblado']",2025-05-18,4,2,8,16,30,"['Parque de los Hippies', 'Club THEATRON', 'Éxito Chapinero', 'La Pinta de Bogotá', 'Mistral', 'Insurgentes - Taco Bar', 'Little Caesars Javeriana', 'El Mono Bandido Chapinero', 'Mesa Franca', 'Mini Mal', 'Restaurante Salvo Patria', 'Restaurante Río', 'Hornitos Calle 51', 'Flora', 'Tejo Turmequé', 'Carulla Calle 47', 'Indigo Club', ""McDonald's"", 'Amen Ramen', 'El Pantera Taqueria']","['Bogotá', 'Cundinamarca', 'Chapinero']",[],"Este apartamento contemporáneo destaca por sus acabados modernos y materiales como ladrillo expuesto y madera. Ofrece iluminación abundante gracias a amplias ventanas y una distribución abierta que integra salón, comedor y cocina moderna con isla central. Las vistas son urbanas desde una terraza adornada con plantas. El estado general es impecable, con paredes, pisos de madera y techos en buen estado. La decoración incluye elementos artísticos y vegetación interior, creando un ambiente acogedor y sofisticado, realzado por un techo abovedado de ladrillo en la habitación principal."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405615,6770000,1,2,80,Engel & Völkers,"(4.705326293212417, -74.04066324234009)","['Canchas Deportivas', 'Terraza', 'Shut de basura', 'Cerca centro comercial', 'Ascensor', 'Caldera', 'Sauna / Turco / Jacuzzi', 'Salón Comunal', 'Tanques de Agua', 'Balcón', 'Piso en Baldosa / Mármol', 'Calentador']",2025-05-18,6,2,1,9,15,"['Parque El Country', 'Éxito Unicentro', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Coctel del Mar', 'Yanuba Restaurante Santa Bárbara', 'Éxito Wow Unicentro Bogotá', 'Restaurante Media Res', 'Giuseppe Verdi', 'Longos Calle 125', 'Carulla Calle 127', 'El Altillo Cafe Sta Bárbara', 'Ajiaco & Fríjoles', 'Barricas Tapas y Cañas', 'El Pantera Taqueria | Calle 122', 'Olimpica Unicentro', ""McDonald's"", 'Callejero Restaurante', 'Hache de Hamburguesa', 'Sonrosado Café', 'The Cheese Wheel Co Usaquén']","['Usaquén', 'Bogotá']",[],"Este apartamento moderno cuenta con acabados contemporáneos y una distribución abierta que conecta sala, comedor y cocina. La iluminación abundante se debe a grandes ventanales que ofrecen vista urbana y permiten la entrada de luz natural. Los materiales incluyen madera en tonos claros y oscuros, y los espacios tienen paredes decorativas en buen estado. El apartamento se encuentra en buen estado general, con pisos de madera bien conservados. Además, el entorno incluye áreas comunes como una terraza, gimnasio y zona de juegos, reflejando un ambiente bien mantenido y moderno."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405616,18100000,4,5,343,Engel & Völkers,"(4.675578630516679, -74.05596256256104)",['Ascensor'],2025-05-18,6,4,1,16,30,"['Parque de la 93', 'Carulla Country', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Crepes & Waffles Calle 83-Zona T', 'Les Amis Bizcocheria', 'Al Agua Patos', 'Cacio & Pepe', 'Vista Corona Bogotá', 'The Click Clack Hotel Bogotá', 'Le Grand Chico 92 Bogotá']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey'],"Este apartamento presenta un diseño moderno con acabados contemporáneos y materiales como madera en pisos y vidrio en las ventanas. Disfruta de una iluminación abundante gracias a grandes ventanales, que ofrecen vista hacia un entorno natural con vegetación. La distribución es de planta abierta, favoreciendo la conexión entre la cocina y áreas de estar. Las habitaciones son espaciosas y bien iluminadas, manteniendo una buena conexión con el exterior. El apartamento está en excelente condición, con paredes, pisos y techos en buen estado, y cuenta con una decoración mínima que resalta la amplitud de los espacios."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404920,2340000,1,1,24,Houm,"(4.687618994566783, -74.0448260307312)","['Servicios Públicos', 'Parques cercanos', 'Cochera', 'Supermercados / C.Comerciales', 'Zonas Verdes', 'Sensor de movimiento', 'Colegios / Universidades', 'Cocina Integral', 'Ascensor', 'Trans. Público cercano', 'Acceso Pavimentado', 'Alcantarillado']",2025-05-17,6,1,-1,1,8,"['Jumbo Santa Ana', 'Cumbia House de Gaira', 'Masa 105 | restaurante', 'Carulla Pepe Sierra', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'D1', 'Al Agua Patos', 'La Kasta 106', 'Hotel Chicó 97', 'Restaurante Castellana 104', 'Restaurante Pajares Salinas', 'Hornitos Chicó', 'Coctel del Mar', 'La Fragata Giratorio', 'Le Grand Mamma 116', 'Jacques', 'Brot Apice 97', 'Casa de Corea', 'Frisby La 104']","['Usaquén', 'Chapinero', 'Bogotá', 'Cundinamarca']",[],"El apartamento cuenta con un estilo moderno y acabados contemporáneos. Ofrece una iluminación abundante gracias a grandes ventanas de piso a techo que también brindan vista urbana. La distribución es de concepto abierto, integrando cocina y sala en un mismo espacio. Las habitaciones son luminosas y conectadas a estas ventanas. El baño tiene un diseño sencillo con acabados modernos. El estado general es impecable, con paredes, pisos y techos en excelente estado de conservación."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404860,1450000,2,1,45,Bienco S.A,"(4.777647786563846, -74.04658555984497)","['Closet', 'Cocina tipo Americano', 'Instalación de gas', 'Zona Infantil', 'Vista panorámica', 'Sobre vía principal', 'Cerca centro comercial', 'Cocina Integral', 'Zona Comercial', 'Zona de BBQ', 'Trans. Público cercano', 'Calentador']",2025-05-17,3,0,6,0,1,"['Terminal del Norte Bogota', 'MAKRO SUPERMAYORISTA S.A - CUMARÁ', 'La Múnich', ""McDonald's Autonorte"", 'Auto Norte - CL 191', '338B02 Estación Terminal', 'El Corral Makro', 'Asaderos El Llanerazo Del Norte', 'Auto Norte - CL 191 Estación Terminal', 'Auto Norte - CL 194', 'Foody - Comida rica y saludable a domicilio', 'Auto Norte - CL 207', 'Parque de Los Novios Club Campestre El Rancho', 'Asadero El Chiguiro', 'Auto Norte - CL 193', 'Auto Norte - CL 194', 'Auto Norte - CL 205', 'Auto Norte - CL 197', 'Pesebrera Los Potrillos', 'Asadero El Guayatuno']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Suba', 'tunja', 'Boyacá']","['Terminal del Norte Bogota', 'Auto Norte - CL 191', '338B02 Estación Terminal', 'Auto Norte - CL 191 Estación Terminal', 'Auto Norte - CL 194', 'Auto Norte - CL 207', 'Auto Norte - CL 193', 'Auto Norte - CL 194', 'Auto Norte - CL 205', 'Auto Norte - CL 197']","Este apartamento moderno destaca por su abundante iluminación natural, gracias a grandes ventanas que permiten una distribución uniforme de luz. Cuenta con acabados modernos y una distribución abierta, integrando la sala de estar con la cocina mediante una barra. El entorno exterior ofrece una vista urbana despejada hacia edificios y colinas. El estado general del apartamento es bueno, con superficies limpias y bien conservadas. Está diseñado para resaltar la funcionalidad del espacio, con elementos decorativos mínimos."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404867,1400000,1,1,30,Bienco S.A,"(4.760327244150585, -74.02941942214966)","['Cocina tipo Americano', 'Instalación de gas', 'Zona Infantil', 'Vista panorámica', 'Zona Residencial', 'Cerca centro comercial', 'Ascensor', 'Cocina Integral', 'Zona Comercial', 'Trans. Público cercano', 'Salón Comunal', 'Calentador']",2025-05-17,3,0,11,0,1,"['Pradera De San Carlos 2', 'Boka2', 'AC 183 - Kr 9A', 'Tiendas Ara Verbenal', 'Tienda D1', 'Jardín Social El Nogal', 'Tiendas D1', 'D1 Lijacá', 'Parque El Redil', ""Domino's Pizza Redil"", 'Tiendas Ara El Codito', 'Parque Andalucía usaquen', 'Tiendas Ara San Antonio Norte', 'Plaza de Mercado Codabas', 'AUTOSERVICIO ALGOMERKAR LTDA S ANTONIO N', 'Calle 182. - Cra. 9a', 'Parque El Otoño Verbenal', 'Supermercado Demi Barrio', 'Metropan Pastelería | Ciudad Jardín Norte', 'Titanics']","['Bogotá', 'Usaquén']","['AC 183 - Kr 9A', 'Calle 182. - Cra. 9a']","El apartamento presenta un diseño arquitectónico moderno con acabados contemporáneos y materiales como ladrillo visto y cerámica. Ofrece una iluminación natural adecuada gracias a grandes ventanales, destacando en áreas como el gimnasio. Su distribución es parcialmente abierta, con ambientes definidos sin puertas en la cocina y la sala. Las vistas son urbanas, rodeado de edificios. El estado general es de buena conservación, con mínimo desgaste visible en paredes y techos. Las áreas comunes tienen decoración sencilla pero funcional, con luces empotradas y lámparas que aportan un toque moderno."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404874,1700000,1,1,27,Bienco S.A,"(4.60675426343195, -74.06860113143921)","['Closet', 'Terraza', 'Zona Residencial', 'Cerca centro comercial', 'Ascensor', 'Zona Comercial', 'Zona de BBQ', 'Trans. Público cercano', 'Gimnasio', 'Amoblado', 'Calentador']",2025-05-17,4,0,18,0,1,"['Taquilla Teleférico Monserrate', 'Hotel Ibis Bogotá Museo', 'Parque de los Periodistas Gabriel García Márquez', 'Plaza Distrital de Mercado La Concordia', 'Crepes & Waffles Las Aguas', 'Pastelería Florida', 'Teatro al Aire Libre La Media Torta', 'Sendero a Monserrate', 'La Cazuela de La 24', 'La Monferrina', 'KFC Calle 17', 'T BONE', 'Origen Bistro', 'Ichiraku Ramen Bogotá', 'Parque de la Independencia - Bicentenario', 'Hotel Virrey Central', 'El Mexican Centro', 'Buffet King Bogotá Las Nieves', 'Carulla Bacatá', 'Casa Magola']","['Santa Fé', 'La Candelaria', 'Centro Histórico', 'Bogotá', 'Cundinamarca']",['Taquilla Teleférico Monserrate'],"El apartamento tiene un estilo moderno con acabados sencillos y funcionales. Posee buena iluminación natural gracias a sus amplias ventanas, aunque con vista limitada por edificios cercanos en un entorno urbano. Su distribución es abierta, combinando áreas de estar, comedor y dormitorio, separados por módulos de almacenamiento. La cocina compacta está bien equipada y el baño presenta un mobiliario minimalista. Se encuentra en estado impecable, con paredes y techos en buen estado. Las áreas comunes incluyen una terraza con vista urbana y espacios para actividades sociales, lo que sugiere un ambiente acogedor y bien equipado."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404909,7500000,2,2,70,Martha Castellanos,"(4.708854867797461, -74.05014753341675)","['Parqueadero Visitantes', 'Circuito cerrado de TV', 'Parques cercanos', 'Portería / Recepción', 'Patio', 'Chimenea', 'Ascensor', 'Barra estilo americano', 'Jardín', 'Salón Comunal', 'Amoblado', 'Calentador']",2025-05-17,5,1,-1,0,1,"[""McDonald's | Calle 127"", 'Crepes & Waffles Avenida 19', 'Carulla Santa Barbara', 'Coctel del Mar', 'WOK Av. 19', 'Hornitos Santa Bárbara', 'Yanuba Restaurante Santa Bárbara', 'Central Cevichería av. 19', 'Little Caesars Calle 127', 'Calle 127', 'Veccina Avenida 19', 'Kinjo Barrio Asiático Prado', 'Ovejo zona 118', 'Teriyaki', 'Korea Time', 'Olivia Bogotá 118', 'Longos Calle 125', 'Tienda D1 Batan Autopista Norte', 'Giuseppe Verdi', 'Oxxo Batan']","['Usaquén', 'Suba', 'Bogotá']",['Calle 127'],"El apartamento cuenta con un diseño moderno y acabados lujosos, destacando encimeras de granito en la cocina con distribución abierta. La iluminación natural es abundante gracias a amplias ventanas que ofrecen vista urbana. El salón es amplio y decorado de forma minimalista, mientras que las habitaciones son espaciosas con tonos neutros que aportan claridad. Se encuentra en excelente estado general, con pisos de madera bien cuidados y paredes en buen estado. La decoración es sencilla y elegante, con elementos decorativos puntuales."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192406172,1500000,4,1,120,VICTOR HUGORAMIREZ PINZON,"(4.7040431707461465, -74.10583019256592)","['Hall de Alcobas', 'Supermercados / C.Comerciales', 'Vista panorámica', 'Vivienda Multifamiliar', 'Colegios / Universidades', 'Piso en Baldosa / Mármol', 'Trans. Público cercano', 'Patio', 'Circuito cerrado de TV', 'Instalación de gas', 'Zona de lavandería', 'Parques cercanos']",2025-05-18,3,0,3,9,15,"['Pescaderia El Velero', 'CAMPESINOS MAESTROS SEDE CALLE 80', 'AC 80 - AV. C. de Cali', 'Tiendas Ara', 'PERRO MONO QUiRiGUA', 'Hornitos Quirigua', 'TIENDA D1 CEREZOS', 'Cl 80 - Kr 99}', 'KFC Quirigua', 'Parque Afidro Florencia', 'Oxxo Primavera', 'Engativa', 'Burger Maker Bogotá', 'Supermercado Ricaurte', ""Domino's Pizza Calle 80"", 'Lechonería Doña Rosalba', 'Tiendas Ara Los Campos - Zarzamora', 'Lechoneria Flandes', 'Lechoneria La Rica', 'Estación Trasmilenio Quirigua 80']","['Engativá', 'Bogotá', 'Cundinamarca', 'Colombia']","['AC 80 - AV. C. de Cali', 'Cl 80 - Kr 99}', 'Estación Trasmilenio Quirigua 80']","El apartamento presenta un estilo arquitectónico simple con acabados básicos. Las paredes están en buen estado y algunos techos tienen revestimiento de madera. La iluminación natural es abundante gracias a grandes ventanas que brindan vista urbana hacia edificios de ladrillo. Su distribución es abierta, conectando áreas visualmente, incluyendo una amplia sala con un techo alto y translúcido. Aunque el estado general es habitable, algunas áreas muestran desgaste y requieren mantenimiento. La decoración es mínima, enfocándose en lo funcional con toques de color en el techo."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192406177,2200000,3,2,54,SU BIEN FINCA RAIZ SAS,"(4.756456791679652, -74.04821634292603)","['Zona Residencial', 'Zona Infantil']",2025-05-18,4,1,1,16,30,"['Éxito Norte', 'Portal del Norte', 'Empanadas Donde El Mono SEDE PRINCIPAL', 'Little Caesars Pizza', 'Portal Norte', 'Jumbo Santafé Bogotá', 'Carulla Villa Del Prado', 'Autopista Norte - Calle 170', 'LA SALCHIPAPERIA DC VILLA DEL PRADO', 'Carulla Autopista 184', 'Empanadas donde el mono SEDE DOS', 'CARNIVOROS', ""Domino's Pizza Villa del Prado"", 'Coctel del Mar', 'D1', 'Tiendas Ara La Uribe', ""McDonald's"", 'Tiendas Ara Balmoral', 'Roerik video café']","['Bogotá', 'Suba', 'Cundinamarca', 'Usaquén']","['Portal del Norte', 'Portal Norte', 'Portal Norte', 'Autopista Norte - Calle 170']","El apartamento, con acabados modernos y un diseño sencillo, presenta pisos de madera laminada y paredes blancas que ofrecen un aspecto limpio. La iluminación es moderada, con ventanas que permiten la entrada de luz en las áreas principales, aunque limitada en espacios internos. Tiene una distribución compartimentada, con un pasillo que conecta las habitaciones y una sala-comedor compacta. Las vistas son urbanas, sin detalles del entorno. Su estado general es bueno, con superficies bien conservadas y sin signos de desgaste notables."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405165,1300000,3,1,96,Santiago Torres,"(4.583782803669064, -74.08437252044678)","['Balcón', 'Cocina Integral', 'Piso en Baldosa / Mármol', 'Zona de lavandería']",2025-05-17,3,1,3,16,30,"['Restaurante Don Roque', 'Parque Calvo Sur - Entrada 2', 'OLIMPICA', 'Plaza de Mercado Las Cruces', 'Verona Pizza', 'Comidas Rápidas Las Ricuras de Pachito', 'Megatiendas Ciudad Jardín', 'Super Pizza La Bahia', 'Asadero Roque Fer', 'Parque Distrital Las Cruces', 'El Bambinos Pizza (RECOMENDADISIMO!!!', 'Tiendas Ara Policarpa Carrera 10', 'Tienda D1', 'Dollarcity Buenos Aires', 'TIENDAS D1', 'BBQ Wings comidas rápidas', 'Chuletas Capital', 'Tiendas Ara Nariño Sur', 'TIENDAS D1 Calvo sur', 'Parque Ciudad Jardín']","['Bogotá', 'San Cristóbal', 'Cundinamarca', 'Ciudad Jardín', 'Calvo Sur', 'Policarpa', 'Nariño', 'Buenos Aires']",[],"El apartamento presenta un estilo sencillo con acabados que combinan lo tradicional y lo moderno. Los pisos de cerámica en tonos marrones y paredes blancas se complementan con elementos de madera. La iluminación natural es limitada debido al entorno urbano densamente construido. La distribución es compartimentada con áreas definidas, incluyendo una cocina americana abierta que conecta visualmente con la sala de estar. Desde las ventanas se aprecian vistas hacia un entorno urbano sin grandes vistas despejadas. El estado general es bien cuidado, aunque algunos muebles muestran desgaste. La decoración es mínima, enfocándose en la funcionalidad del espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404757,1250000,2,1,44,Inmobiliaria Bogotá S.A.S,"(4.670916409078565, -74.14853096008301)","['Restaurantes', 'Salón Comunal', 'Seguridad', 'Cerca a sector comercial', 'Ascensor', 'Calentador', 'Portería / Vigilancia', 'Alcantarillado', 'Baño Auxiliar', 'Barra estilo americano', 'Piso en Baldosa / Mármol', 'Portería / Recepción']",2025-05-17,3,0,-1,1,8,"['Parque Principal de Fontibón', 'Éxito Fontibon', 'Parque Fontibón', 'Plaza de Mercado Fontibón', 'Parque Centenario - El Carmen de la Laguna', 'La Ventanita', 'fontibon centro a', 'HIPERMERCADOS EDEN SAS', 'Villemar', 'La Barca Del Sabor', 'KFC Fontibón Centro', 'Hotel cosmos 100', 'Tienda Ara Fontibón Colores', ""Domino's Pizza Fontibón"", 'El Surtidor Caviri y CIA S.A.S', 'La Gran Parrilla Santandereana H&S \u200d', 'The Good Place', 'Oxxo Zona Franca', 'OXXO MAR', 'El Corral Fontibón']","['ZONA 5', 'Fontibón', 'Bogotá', 'Cundinamarca']",[],"El apartamento destaca por su estilo moderno y funcional, con acabados contemporáneos, incluyendo pisos laminados claros y detalles en azulejos neutros. La iluminación natural es buena, gracias a ventanas de tamaño mediano que permiten una adecuada distribución de luz. Su distribución es abierta, integrando cocina y sala, mientras que los baños y habitaciones ofrecen privacidad. Las vistas urbanas permiten observar el entorno citadino, que incluye un espacio abierto. El estado general del apartamento es bueno, con paredes y techos en buen estado. La decoración es sencilla, reforzando el diseño moderno del espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404400,3500000,2,1,55,CENTURY 21 SPAZIO INMOBILIARIO,"(4.6810962653385255, -74.04602766036987)","['Restaurantes', 'Supermercados / C.Comerciales', 'Todos los Servicios', 'En Edificio', 'Trans. Público cercano', 'Vigilancia 24x7', 'Portería / Vigilancia', 'Cocineta', 'Ubicada en edificio', 'Cocina Equipada']",2025-05-17,6,0,1,16,30,"['Parque de la 93', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', ""Piazza by Storia D'Amore Calle 93 Bogotá"", ""McDonald's"", 'Godo Facts Food', 'Carulla Calle 102', 'Al Agua Patos', 'The Click Clack Hotel Bogotá', 'D1', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Restaurante Mambo Latín Nikkei', 'Hotel Chicó 97', 'Restaurante Pajares Salinas', 'El Mono Bandido La 93', 'Hornitos Chicó', 'Ko Asian Kitchen']","['Bogotá', 'Chapinero', 'Cundinamarca']",[],"Este apartamento moderno y sencillo presenta acabados de calidad, con techos de madera y paredes en colores claros. La cocina cuenta con electrodomésticos de acero inoxidable y muebles neutrales. La iluminación natural es abundante gracias a una gran ventana en la sala, que se integra a través de una distribución abierta con el comedor. Las habitaciones poseen ventanas de tamaño moderado que permiten una adecuada iluminación. La vista es urbana, sin detalles específicos. El estado general del inmueble es bien cuidado, con paredes, techos y pisos en buen estado, y una decoración minimalista que realza el ambiente."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403967,1750000,2,2,53,Tu Llave Inmobiliaria SAS,"(4.688688288633514, -74.09104585647583)",[],2025-05-17,3,0,1,0,1,"['Jumbo Calle 80', 'Humedal Santa María del Lago', 'Supermercado El Porvenir Ferias', 'Supermercados Lider Las Ferias', 'La Birria del Gordo', 'AV. Boyacá - AC 80', 'Estadio Tabora', 'Panadería Kuty', 'mora mora', ""Domino's Pizza Av.Boyaca"", '500 Rooftop', 'Jumbo Titán Plaza', 'Parque Bonanza', 'Parque Las Ferias', 'Surtimayorista Av Rojas', 'AV. Boyaca - CL 68', ""McDonald's"", 'Caldo Parado La Rojas', 'Parque Tabora', 'AV. Boyacá - AC 72']","['Engativá', 'Zona 3', 'Bogotá', 'Cundinamarca']","['AV. Boyacá - AC 80', 'AV. Boyaca - CL 68', 'AV. Boyacá - AC 72']","El apartamento cuenta con un estilo moderno y acabados sencillos. La iluminación natural es limitada debido a ventanas pequeñas, lo que sugiere un entorno urbano. Presenta una distribución abierta, con la cocina integrada a la zona social. El estado general es nuevo, con paredes, pisos y techos en buen estado. Utiliza materiales como cerámica y madera clara en el mobiliario, ofreciendo una decoración minimalista y funcional."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404689,5532000,2,3,95,ACCION INMOBILIARIA.COM SAS,"(4.679150127787857, -74.0533447265625)","['Vista panorámica', 'Terraza', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Vigilancia', 'Barra estilo americano', 'Cocina Integral', 'Balcón', 'Instalación de gas', 'Portería / Recepción', 'Cocina tipo Americano']",2025-05-17,6,2,2,9,15,"['Parque de la 93', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Godo Facts Food', 'Carulla Calle 102', 'Al Agua Patos', 'Les Amis Bizcocheria', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'D1', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Parque El Virrey']","['Bogotá', 'Chapinero', 'Cundinamarca']",['Estación Virrey'],"Apartamento moderno con acabados minimalistas y materiales contemporáneos, como cerámica en baños y superficies de acero inoxidable en la cocina. La iluminación natural es abundante gracias a los amplios ventanales. La distribución es abierta, conectando la sala con la cocina tipo americana, mientras que las habitaciones ofrecen privacidad con vista urbana. Se encuentra en buen estado, con paredes y techos bien conservados, sin señales de desgaste. El entorno es urbano y los espacios están diseñados eficientemente, sin elementos decorativos significativos."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403879,2853400,3,3,80,Inmobiliaria Profesional,"(4.660715018322075, -74.12951946258545)","['Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'En conjunto cerrado', 'Colegios / Universidades', 'Citófono', 'Trans. Público cercano', 'Calentador', 'Cocina Integral', 'Gimnasio', 'Piso en Baldosa / Mármol', 'Portería / Recepción']",2025-05-17,4,1,1,16,30,"['Hayuelos Centro Comercial', 'Jumbo Hayuelos', 'Hornitos La Felicidad', ""McDonald's"", 'Éxito La Felicidad', 'Xl Gourmet Modelia', 'Parque Bosque de Hayuelos', 'Da Quei Matti Hayuelos', 'Avícola Miluc', 'Kids Country House', 'Kr 80ABIS - Cl 22D', 'Dos Banderas', 'OXXO Modelia Occidental', 'Tiendas Ara Baleares - Modelia Occidental', 'El Corral Hayuelos', 'MISHIKGA', ""Domino's Pizza Hayuelos"", 'AV. Centenario - KR 87', 'FUEGO BURGER MODELIA', 'Tiendas Ara Hayuelos']","['Fontibón', 'Bogotá', 'Cundinamarca', 'Colombia']","['Kr 80ABIS - Cl 22D', 'AV. Centenario - KR 87']","El apartamento tiene un estilo contemporáneo con acabados sencillos y una iluminación natural moderada. Su distribución es mayormente abierta en las áreas comunes, conectando una sala amplia con la cocina. Las habitaciones y baños tienen espacios más cerrados. Las ventanas ofrecen una vista de un entorno natural con árboles cercanos, creando un ambiente semiurbano. El estado general es bien cuidado, sin evidencia de desgaste en pisos, paredes y techos. La decoración es mínima, con algunos elementos como estantes y un pequeño escritorio en una de las habitaciones."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403996,1200000,1,1,60,YENNY FERNANDA OSORIO FAJARDO,"(4.616378956349786, -74.11763191223145)",[],2025-05-17,3,0,-1,1,8,"['Polideportivo El Jazmín', 'Mercado Zapatoca Carabelas', 'Mercado Zapatoca', 'Hornitos Galán', 'Parque Champions', 'Mercado Zapatoca Primavera', 'Parque Milenta', 'Don Pascual Gallina Dorada a la Brasa', 'Albondigas el Paisa', 'ASADERO LOS TRONQUITOS', 'Asadero Restaurante Los Torres - Horno Y Parrilla', 'Ara Trinidad - Puente Aranda', 'Kabro Loco', 'Ara Franquicia Galan', 'Parque La Ponderosa', 'Don Chucho, gallina a la brasa.', 'Varcino', 'Rembrandt Bar', 'Restaurante De Comida China El Palmar', 'lavalettagourmet']","['Bogotá', 'Cundinamarca', 'Puente Aranda']",[],"El apartamento cuenta con acabados modernos en buen estado, con piso de cerámica en tonos claros y paredes de ladrillo. Su mobiliario, de estilo minimalista, incluye gabinetes de cocina en madera clara. La iluminación natural es moderada, permitida por ventanas medianas esmeriladas. La distribución es compartimentada, con habitaciones independientes y un pequeño baño accesible desde un corredor. Las vistas son cerradas, predominantemente a un entorno cubierto, con una posible patio interior. El estado general está limpio y bien cuidado, con paredes y techos en buen estado y una decoración minimalista que mantiene un ambiente ordenado y práctico."
