link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,description,places,location,transportation
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405807,1800000,3,2,90,RV Inmobiliaria,"(4.598327203100905, -74.1011095046997)","['Cerca centro comercial', 'Sobre vía principal', 'Zona Residencial', 'Trans. Público cercano']",2025-05-18,3,0,-1,31,100,"Este apartamento presenta un estilo sencillo con una mezcla de acabados modernos y tradicionales, destacando azulejos en baños y cocina. La iluminación natural es variable, con algunas habitaciones bien iluminadas y otras que requieren luz adicional. La distribución es práctica, combinando espacios abiertos y habitaciones independientes, facilitando el tránsito en áreas comunes. Desde algunas ventanas hay vista urbana, mientras que otras carecen de vista. El estado general es bien cuidado, con paredes y techos en buen estado, aunque el piso de azulejos presenta signos de uso. El espacio cuenta con estantes empotrados y armarios en madera, añadiendo funcionalidad.","['Panadería Kuty - Santa Isabel', 'Restaurante el universo del principito', 'Comuneros', 'La Salchipapería D.C.', 'Parque La Fragua', 'SALCHIMONSTER CIUDAD MONTES - SALCHIPAPERIA', 'Little Caesars Pizza Restrepo', 'Guatoque Veraguas', 'Parque de La Fragua', 'Little Caesars Pizza', 'Olímpica Santa Isabel', 'Parque La Fragüita', 'Pizza Express (Fragola)', 'Sírvalo Pues - Cantina', 'D1 La Fragüita', 'Terra Cafe Bar Santa Isabel', 'Comuneros', 'Republic Wild wings', 'Tiendas Ara Santa Isabel', 'El Vergel']","['Los Mártires', 'Bogotá', 'Puente Aranda', 'Cundinamarca']","['Comuneros', 'Guatoque Veraguas']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405585,10700000,2,3,160,Engel & Völkers,"(4.638836065010859, -74.05976057052612)","['Terraza', 'Balcón', 'Duplex', 'Zona Infantil', 'Chimenea', 'Ascensor', 'Jardín', 'Salón Comunal', 'Gimnasio', 'Alarma', 'Amoblado']",2025-05-18,4,2,8,16,30,"El apartamento cuenta con acabados modernos en un estado general impecable, destacando por su iluminación abundante y distribución abierta en salón y comedor. La cocina, equipada con gabinetes oscuros y una isla central, es de diseño contemporáneo. Ofrece vistas urbanas desde una terraza decorada con plantas. Las paredes y techos se encuentran en buen estado, mientras que la decoración elegante y elementos naturales crean un ambiente acogedor.","['Parque de los Hippies', 'Club THEATRON', 'Éxito Chapinero', 'La Pinta de Bogotá', 'Mistral', 'Insurgentes - Taco Bar', 'Little Caesars Javeriana', 'El Mono Bandido Chapinero', 'Mesa Franca', 'Mini Mal', 'Restaurante Salvo Patria', 'Restaurante Río', 'Hornitos Calle 51', 'Flora', 'Tejo Turmequé', 'Carulla Calle 47', 'Indigo Club', ""McDonald's"", 'Amen Ramen', 'El Pantera Taqueria']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405615,6000000,1,2,80,Engel & Völkers,"(4.705326293212417, -74.04066324234009)","['Canchas Deportivas', 'Terraza', 'Shut de basura', 'Cerca centro comercial', 'Ascensor', 'Caldera', 'Sauna / Turco / Jacuzzi', 'Salón Comunal', 'Tanques de Agua', 'Balcón', 'Piso en Baldosa / Mármol', 'Calentador']",2025-05-18,6,2,1,9,15,"Este apartamento moderno presenta acabados contemporáneos y una distribución abierta que conecta sala de estar, comedor y cocina. La iluminación es abundante gracias a grandes ventanales que ofrecen vista urbana y vegetación cercana. El estado general es bueno, con pisos de madera bien conservados y paredes en excelente estado. Sus habitaciones son privadas y decoradas con atención al detalle. Además, incluye áreas comunes como una terraza, gimnasio y zona de juegos, todo en un entorno urbano bien mantenido.","['Parque El Country', 'Éxito Unicentro', ""Piazza by Storia D'Amore Calle 122 Bogotá"", 'Coctel del Mar', 'Yanuba Restaurante Santa Bárbara', 'Éxito Wow Unicentro Bogotá', 'Restaurante Media Res', 'Giuseppe Verdi', 'Longos Calle 125', 'Carulla Calle 127', 'El Altillo Cafe Sta Bárbara', 'Ajiaco & Fríjoles', 'Barricas Tapas y Cañas', 'El Pantera Taqueria | Calle 122', 'Olimpica Unicentro', ""McDonald's"", 'Callejero Restaurante', 'Hache de Hamburguesa', 'Sonrosado Café', 'The Cheese Wheel Co Usaquén']","['Usaquén', 'Bogotá']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405616,15000000,4,5,343,Engel & Völkers,"(4.675578630516679, -74.05596256256104)",['Ascensor'],2025-05-18,6,4,1,16,30,"El apartamento presenta un diseño moderno con acabados contemporáneos en madera y vidrio, maximizando la iluminación natural abundante a través de grandes ventanas. La distribución es de planta abierta, conectando áreas como una cocina amplia y bien equipada con el resto del espacio. Ofrece una vista hacia un entorno natural con abundante vegetación. En estado general, se encuentra en excelente condición, con paredes, pisos y techos en buen estado. La decoración es minimalista, resaltando la amplitud y los acabados del apartamento.","['Parque de la 93', 'Carulla Country', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Crepes & Waffles Calle 83-Zona T', 'Les Amis Bizcocheria', 'Al Agua Patos', 'Cacio & Pepe', 'Vista Corona Bogotá', 'The Click Clack Hotel Bogotá', 'Le Grand Chico 92 Bogotá']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404920,2000000,1,1,24,Houm,"(4.687618994566783, -74.0448260307312)","['Servicios Públicos', 'Parques cercanos', 'Cochera', 'Supermercados / C.Comerciales', 'Zonas Verdes', 'Sensor de movimiento', 'Colegios / Universidades', 'Cocina Integral', 'Ascensor', 'Trans. Público cercano', 'Acceso Pavimentado', 'Alcantarillado']",2025-05-17,6,1,-1,1,8,"El apartamento cuenta con un estilo moderno y acabados contemporáneos. Su distribución de concepto abierto integra la cocina y el área de comedor/sala, lo que permite una iluminación abundante gracias a las grandes ventanas de piso a techo. Ofrece vistas hacia un entorno urbano, aunque puede verse un poco congestionado. Las habitaciones son luminosas y disponen de ventanas grandes. El baño es funcional, con acabados modernos. Todo el espacio se encuentra en estado general impecable, con paredes y techos en excelente estado y decoración limitada con materiales neutros.","['Jumbo Santa Ana', 'Cumbia House de Gaira', 'Masa 105 | restaurante', 'Carulla Pepe Sierra', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'D1', 'Al Agua Patos', 'La Kasta 106', 'Hotel Chicó 97', 'Restaurante Castellana 104', 'Restaurante Pajares Salinas', 'Hornitos Chicó', 'Coctel del Mar', 'La Fragata Giratorio', 'Le Grand Mamma 116', 'Jacques', 'Brot Apice 97', 'Casa de Corea', 'Frisby La 104']","['Usaquén', 'Chapinero', 'Bogotá', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404860,1450000,2,1,45,Bienco S.A,"(4.777647786563846, -74.04658555984497)","['Closet', 'Cocina tipo Americano', 'Instalación de gas', 'Zona Infantil', 'Vista panorámica', 'Sobre vía principal', 'Cerca centro comercial', 'Cocina Integral', 'Zona Comercial', 'Zona de BBQ', 'Trans. Público cercano', 'Calentador']",2025-05-17,3,0,6,0,1,"Este apartamento moderno destaca por su diseño de líneas limpias y colores claros, que brindan amplitud. Con acabados modernos y madera clara en pisos y mobiliarios, ofrece una iluminación abundante gracias a grandes ventanas. La distribución es abierta, integrando la sala con la cocina mediante una barra, mientras que las habitaciones ofrecen privacidad y conexión visual con la sala. El entorno exterior es urbano y despejado, con vistas a edificios y colinas. El estado general es bueno, con superficies limpias y sin desgaste notable, y se centra en la funcionalidad del espacio.","['Terminal del Norte Bogota', 'MAKRO SUPERMAYORISTA S.A - CUMARÁ', 'La Múnich', ""McDonald's Autonorte"", 'Auto Norte - CL 191', '338B02 Estación Terminal', 'El Corral Makro', 'Asaderos El Llanerazo Del Norte', 'Auto Norte - CL 191 Estación Terminal', 'Auto Norte - CL 194', 'Foody - Comida rica y saludable a domicilio', 'Auto Norte - CL 207', 'Parque de Los Novios Club Campestre El Rancho', 'Asadero El Chiguiro', 'Auto Norte - CL 193', 'Auto Norte - CL 194', 'Auto Norte - CL 205', 'Auto Norte - CL 197', 'Pesebrera Los Potrillos', 'Asadero El Guayatuno']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Suba', 'La Caro', 'tunja', 'Boyacá']","['Terminal del Norte Bogota', 'Auto Norte - CL 191', '338B02 Estación Terminal', 'Auto Norte - CL 191 Estación Terminal', 'Auto Norte - CL 194', 'Auto Norte - CL 207', 'Auto Norte - CL 193', 'Auto Norte - CL 194', 'Auto Norte - CL 205', 'Auto Norte - CL 197']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404867,1400000,1,1,30,Bienco S.A,"(4.760327244150585, -74.02941942214966)","['Cocina tipo Americano', 'Instalación de gas', 'Zona Infantil', 'Vista panorámica', 'Zona Residencial', 'Cerca centro comercial', 'Ascensor', 'Cocina Integral', 'Zona Comercial', 'Trans. Público cercano', 'Salón Comunal', 'Calentador']",2025-05-17,3,0,11,0,1,"El apartamento presenta un diseño moderno con acabados contemporáneos y materiales como ladrillo visto y cerámica. Dispone de buena iluminación natural gracias a grandes ventanales y tiene una distribución parcialmente abierta, con ambientes definidos. Las vistas son urbanas, rodeadas de edificios. El estado general es bien cuidado, con mínimo desgaste visible en paredes, pisos y techos. Las áreas comunes están decoradas de manera sencilla y funcional, incorporando elementos modernos como luces empotradas y pizarras en zonas de trabajo.","['Pradera De San Carlos 2', 'Boka2', 'AC 183 - Kr 9A', 'Tiendas Ara Verbenal', 'Tienda D1', 'Jardín Social El Nogal', 'Tiendas D1', 'D1 Lijacá', 'Parque El Redil', ""Domino's Pizza Redil"", 'Tiendas Ara El Codito', 'Parque Andalucía usaquen', 'Tiendas Ara San Antonio Norte', 'Plaza de Mercado Codabas', 'AUTOSERVICIO ALGOMERKAR LTDA S ANTONIO N', 'Calle 182. - Cra. 9a', 'Parque El Otoño Verbenal', 'Supermercado Demi Barrio', 'Metropan Pastelería | Ciudad Jardín Norte', 'Titanics']","['Bogotá', 'Cundinamarca', 'Usaquén']","['AC 183 - Kr 9A', 'Calle 182. - Cra. 9a']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404874,1700000,1,1,27,Bienco S.A,"(4.60675426343195, -74.06860113143921)","['Closet', 'Terraza', 'Zona Residencial', 'Cerca centro comercial', 'Ascensor', 'Zona Comercial', 'Zona de BBQ', 'Trans. Público cercano', 'Gimnasio', 'Amoblado', 'Calentador']",2025-05-17,4,0,18,0,1,"El apartamento tiene un estilo moderno con acabados sencillos y funcionales. Cuenta con buena iluminación natural gracias a sus amplias ventanas, aunque la vista es limitada por edificios cercanos en un entorno urbano. Su distribución es abierta, combinando sala, comedor y dormitorio con módulos de almacenamiento. La cocina es compacta y bien equipada, y el baño presenta un mobiliario moderno. El estado general es impecable, con paredes y techos en buen estado, dando una imagen limpia y ordenada. Las áreas comunes incluyen una terraza con vista urbana, un bar y zonas de juego, lo que sugiere un edificio bien equipado para actividades sociales.","['Taquilla Teleférico Monserrate', 'Hotel Ibis Bogotá Museo', 'Parque de los Periodistas Gabriel García Márquez', 'Plaza Distrital de Mercado La Concordia', 'Crepes & Waffles Las Aguas', 'Pastelería Florida', 'Teatro al Aire Libre La Media Torta', 'Sendero a Monserrate', 'La Cazuela de La 24', 'La Monferrina', 'KFC Calle 17', 'T BONE', 'Origen Bistro', 'Ichiraku Ramen Bogotá', 'Parque de la Independencia - Bicentenario', 'Hotel Virrey Central', 'El Mexican Centro', 'Buffet King Bogotá Las Nieves', 'Carulla Bacatá', 'Casa Magola']","['Santa Fé', 'Bogotá', 'La Candelaria', 'Centro Histórico', 'Cundinamarca']",['Taquilla Teleférico Monserrate']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404909,7500000,2,2,70,Martha Castellanos,"(4.708854867797461, -74.05014753341675)","['Parqueadero Visitantes', 'Circuito cerrado de TV', 'Parques cercanos', 'Portería / Recepción', 'Patio', 'Chimenea', 'Ascensor', 'Barra estilo americano', 'Jardín', 'Salón Comunal', 'Amoblado', 'Calentador']",2025-05-17,5,1,-1,0,1,"El apartamento cuenta con un diseño moderno y acabados lujosos, destacando encimeras de granito en la cocina, que tiene una distribución abierta hacia el área social. La iluminación natural es abundante gracias a amplias ventanas, lo que proporciona claridad en el espacio. Las habitaciones son espaciosas y decoradas en tonos neutros, ofreciendo una sensación de amplitud. Desde las ventanas se puede disfrutar de una vista urbana. El estado general del apartamento es excelente, con pisos de madera bien cuidados y paredes en buen estado. La decoración es sencilla y elegante, complementando un entorno urbano.","[""McDonald's | Calle 127"", 'Crepes & Waffles Avenida 19', 'Carulla Santa Barbara', 'Coctel del Mar', 'WOK Av. 19', 'Hornitos Santa Bárbara', 'Yanuba Restaurante Santa Bárbara', 'Central Cevichería av. 19', 'Little Caesars Calle 127', 'Calle 127', 'Veccina Avenida 19', 'Kinjo Barrio Asiático Prado', 'Ovejo zona 118', 'Teriyaki', 'Korea Time', 'Olivia Bogotá 118', 'Longos Calle 125', 'Tienda D1 Batan Autopista Norte', 'Giuseppe Verdi', 'Oxxo Batan']","['Bogotá', 'Usaquén', 'Suba', 'Cundinamarca']",['Calle 127']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192406172,1500000,4,1,120,VICTOR HUGORAMIREZ PINZON,"(4.7040431707461465, -74.10583019256592)","['Hall de Alcobas', 'Supermercados / C.Comerciales', 'Vista panorámica', 'Vivienda Multifamiliar', 'Colegios / Universidades', 'Piso en Baldosa / Mármol', 'Trans. Público cercano', 'Patio', 'Circuito cerrado de TV', 'Instalación de gas', 'Zona de lavandería', 'Parques cercanos']",2025-05-18,3,0,3,9,15,"El apartamento presenta un estilo sencillo con acabados básicos y un estado general de uso moderado, mostrando signos de desgaste. Las paredes están en buen estado, con tonos pastel, y el piso es de cerámica. Dispone de buena iluminación natural gracias a las ventanas grandes desde un entorno urbano, con vista a edificios de ladrillo. La distribución es mayormente abierta, conectando visualmente las áreas. Sin elementos de privacidad significativos, la decoración es funcional y mínima, con un techo alto y translúcido que permite luz adicional y algunos toques de color.","['Pescaderia El Velero', 'CAMPESINOS MAESTROS SEDE CALLE 80', 'AC 80 - AV. C. de Cali', 'Tiendas Ara', 'PERRO MONO QUiRiGUA', 'Hornitos Quirigua', 'TIENDA D1 CEREZOS', 'Cl 80 - Kr 99}', 'KFC Quirigua', 'Parque Afidro Florencia', 'Oxxo Primavera', 'Engativa', 'Burger Maker Bogotá', 'Supermercado Ricaurte', ""Domino's Pizza Calle 80"", 'Lechonería Doña Rosalba', 'Tiendas Ara Los Campos - Zarzamora', 'Lechoneria Flandes', 'Lechoneria La Rica', 'Estación Trasmilenio Quirigua 80']","['Engativá', 'Bogotá', 'Cundinamarca']","['AC 80 - AV. C. de Cali', 'Cl 80 - Kr 99}', 'Estación Trasmilenio Quirigua 80']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192406177,2000000,3,2,54,SU BIEN FINCA RAIZ SAS,"(4.756456791679652, -74.04821634292603)","['Zona Residencial', 'Zona Infantil']",2025-05-18,4,1,1,16,30,"El apartamento, en buen estado, presenta un estilo sencillo y funcional con acabados modernos en pisos de madera laminada. La iluminación natural es moderada, favorecida por ventanas, aunque limitada en espacios internos. La distribución es cerrada, con un pasillo que conecta las habitaciones y la cocina, y una sala-comedor compacta. Las vistas exteriores ofrecen solo edificios, sugiriendo un entorno urbano. La decoración es mínima y sencilla, lo que resalta el ambiente contemporáneo del lugar.","['Éxito Norte', 'Portal del Norte', 'Empanadas Donde El Mono SEDE PRINCIPAL', 'Little Caesars Pizza', 'Portal Norte', 'Jumbo Santafé Bogotá', 'Carulla Villa Del Prado', 'Autopista Norte - Calle 170', 'LA SALCHIPAPERIA DC VILLA DEL PRADO', 'Carulla Autopista 184', 'Empanadas donde el mono SEDE DOS', 'CARNIVOROS', ""Domino's Pizza Villa del Prado"", 'Coctel del Mar', 'D1', 'Tiendas Ara La Uribe', ""McDonald's"", 'Tiendas Ara Balmoral', 'Roerik video café']","['Bogotá', 'Suba', 'Cundinamarca', 'Usaquén']","['Portal del Norte', 'Portal Norte', 'Portal Norte', 'Autopista Norte - Calle 170']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192405165,1300000,3,1,96,Santiago Torres,"(4.583782803669064, -74.08437252044678)","['Balcón', 'Cocina Integral', 'Piso en Baldosa / Mármol', 'Zona de lavandería']",2025-05-17,3,1,3,16,30,"Este apartamento presenta un estilo arquitectónico sencillo, con acabados que combinan lo tradicional y moderno. Los pisos de cerámica marrones y paredes blancas son complementados por elementos de madera. La iluminación natural es limitada, dado su entorno urbano y densamente construido. La distribución es compartimentada con una cocina americana abierta que conecta con la sala, habitaciones separadas y un baño compacto. Desde las ventanas y un pequeño balcón se aprecian vistas hacia un entorno urbano sin grandes despejadas. El estado general es bien cuidado, con paredes y pisos en buen estado, aunque algunos muebles muestran desgaste. La decoración es funcional y mínima.","['Restaurante Don Roque', 'Parque Calvo Sur - Entrada 2', 'OLIMPICA', 'Plaza de Mercado Las Cruces', 'Verona Pizza', 'Comidas Rápidas Las Ricuras de Pachito', 'Megatiendas Ciudad Jardín', 'Super Pizza La Bahia', 'Asadero Roque Fer', 'Parque Distrital Las Cruces', 'El Bambinos Pizza (RECOMENDADISIMO!!!', 'Tiendas Ara Policarpa Carrera 10', 'Tienda D1', 'Dollarcity Buenos Aires', 'TIENDAS D1', 'BBQ Wings comidas rápidas', 'Chuletas Capital', 'Tiendas Ara Nariño Sur', 'TIENDAS D1 Calvo sur', 'Parque Ciudad Jardín']","['Bogotá', 'San Cristóbal', 'Cundinamarca', 'Ciudad Jardín', 'Calvo sur', 'Nariño Sur']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404757,1250000,2,1,44,Inmobiliaria Bogotá S.A.S,"(4.670916409078565, -74.14853096008301)","['Restaurantes', 'Salón Comunal', 'Seguridad', 'Cerca a sector comercial', 'Ascensor', 'Calentador', 'Portería / Vigilancia', 'Alcantarillado', 'Baño Auxiliar', 'Barra estilo americano', 'Piso en Baldosa / Mármol', 'Portería / Recepción']",2025-05-17,3,0,-1,1,8,"El apartamento cuenta con un diseño moderno y funcional, con acabados contemporáneos y pisos laminados claros. La iluminación natural es abundante gracias a ventanas de tamaño mediano. Su distribución es abierta, integrando la cocina con la sala, mientras que baños y habitaciones están separados para mayor privacidad. Ofrece vista urbana y el entorno parece ser una ciudad limpiamente conservada. El estado general del apartamento es bueno, con paredes y techos en buen estado. La decoración es mínima, mantenida en un estilo sencillo.","['Parque Principal de Fontibón', 'Éxito Fontibon', 'Parque Fontibón', 'Plaza de Mercado Fontibón', 'Parque Centenario - El Carmen de la Laguna', 'La Ventanita', 'fontibon centro a', 'HIPERMERCADOS EDEN SAS', 'Villemar', 'La Barca Del Sabor', 'KFC Fontibón Centro', 'Hotel cosmos 100', 'Tienda Ara Fontibón Colores', ""Domino's Pizza Fontibón"", 'El Surtidor Caviri y CIA S.A.S', 'La Gran Parrilla Santandereana H&S \u200d', 'The Good Place', 'Oxxo Zona Franca', 'OXXO MAR', 'El Corral Fontibón']","['Fontibón', 'Bogotá', 'Cundinamarca', 'Zona 5']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404400,3500000,2,1,55,CENTURY 21 SPAZIO INMOBILIARIO,"(4.6810962653385255, -74.04602766036987)","['Restaurantes', 'Supermercados / C.Comerciales', 'Todos los Servicios', 'En Edificio', 'Trans. Público cercano', 'Vigilancia 24x7', 'Portería / Vigilancia', 'Cocineta', 'Ubicada en edificio', 'Cocina Equipada']",2025-05-17,6,0,1,16,30,"Este apartamento presenta un estilo moderno y sencillo con acabados lujosos, incluyendo techos de madera y muebles contemporáneos. La iluminación natural es abundante gracias a una gran ventana en la sala, mientras que las habitaciones tienen ventanas de tamaño moderado. La distribución es abierta entre la sala y el comedor, facilitando la circulación. La cocina, con electrodomésticos de acero inoxidable, aunque separada, mantiene una conexión visual con las áreas comunes. Se encuentra en un entorno urbano y su estado general es bien cuidado, con paredes, techos y pisos en buen estado, resaltando una decoración minimalista.","['Parque de la 93', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', ""Piazza by Storia D'Amore Calle 93 Bogotá"", ""McDonald's"", 'Godo Facts Food', 'Carulla Calle 102', 'Al Agua Patos', 'The Click Clack Hotel Bogotá', 'D1', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Restaurante Mambo Latín Nikkei', 'Hotel Chicó 97', 'Restaurante Pajares Salinas', 'El Mono Bandido La 93', 'Hornitos Chicó', 'Ko Asian Kitchen']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403967,1750000,2,2,53,Tu Llave Inmobiliaria SAS,"(4.688688288633514, -74.09104585647583)",[],2025-05-17,3,0,1,0,1,"El apartamento tiene acabados modernos y un estilo arquitectónico actualizado, con paredes blancas y pisos de cerámica gris claro. La iluminación natural es limitada por ventanas pequeñas sin vistas externas. Presenta una distribución abierta, integrando la cocina a la zona social sin divisiones visibles. El baño cuenta con azulejos grises y un diseño compacto. El estado general es nuevo y bien cuidado, sin señales de desgaste. Se destaca la decoración minimalista y el uso de materiales modernos en toda la estructura, situándose en un entorno urbano cerrado.","['Jumbo Calle 80', 'Humedal Santa María del Lago', 'Supermercado El Porvenir Ferias', 'Supermercados Lider Las Ferias', 'La Birria del Gordo', 'AV. Boyacá - AC 80', 'Estadio Tabora', 'Panadería Kuty', 'mora mora', ""Domino's Pizza Av.Boyaca"", '500 Rooftop', 'Jumbo Titán Plaza', 'Parque Bonanza', 'Parque Las Ferias', 'Surtimayorista Av Rojas', 'AV. Boyaca - CL 68', ""McDonald's"", 'Caldo Parado La Rojas', 'Parque Tabora', 'AV. Boyacá - AC 72']","['Engativá', 'Zona 3', 'Bogotá', 'Cundinamarca']","['AV. Boyacá - AC 80', 'AV. Boyaca - CL 68', 'AV. Boyacá - AC 72']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404689,4616000,2,3,95,ACCION INMOBILIARIA.COM SAS,"(4.679150127787857, -74.0533447265625)","['Vista panorámica', 'Terraza', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Vigilancia', 'Barra estilo americano', 'Cocina Integral', 'Balcón', 'Instalación de gas', 'Portería / Recepción', 'Cocina tipo Americano']",2025-05-17,6,2,2,9,15,"Apartamento moderno con acabados sencillos y materiales contemporáneos, como piso de cerámica y gabinetes en tonos neutros. Dispone de iluminación abundante gracias a amplios ventanales, ofreciendo una vista urbana desde algunas habitaciones. La distribución es abierta, con sala conectada a la cocina tipo americana y áreas privadas para habitaciones y baños. El estado general es bien cuidado, sin desgaste visible en paredes y techos. El entorno es urbano, proporcionando un ambiente dinámico y práctico.","['Parque de la 93', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Crepes & Waffles Parque 93', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Godo Facts Food', 'Carulla Calle 102', 'Al Agua Patos', 'Les Amis Bizcocheria', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'D1', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Parque El Virrey']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403879,2500000,3,3,80,Inmobiliaria Profesional,"(4.660715018322075, -74.12951946258545)","['Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'En conjunto cerrado', 'Colegios / Universidades', 'Citófono', 'Trans. Público cercano', 'Calentador', 'Cocina Integral', 'Gimnasio', 'Piso en Baldosa / Mármol', 'Portería / Recepción']",2025-05-17,4,1,1,16,30,"El apartamento presenta un estilo contemporáneo con acabados sencillos y materiales de madera y cerámica. La iluminación natural es moderada, destacando en la sala con sus ventanales. La distribución es mayormente abierta en las áreas comunes, conectando la sala y la cocina, mientras que las habitaciones están compartimentadas. Las ventanas ofrecen una vista de entorno con áreas verdes. El estado general es bien cuidado, con paredes y techos en buen estado. La decoración es mínima, incluyendo estantes y un pequeño escritorio en una habitación.","['Hayuelos Centro Comercial', 'Jumbo Hayuelos', 'Hornitos La Felicidad', ""McDonald's"", 'Éxito La Felicidad', 'Xl Gourmet Modelia', 'Parque Bosque de Hayuelos', 'Da Quei Matti Hayuelos', 'Avícola Miluc', 'Kids Country House', 'Kr 80ABIS - Cl 22D', 'Dos Banderas', 'OXXO Modelia Occidental', 'Tiendas Ara Baleares - Modelia Occidental', 'El Corral Hayuelos', 'MISHIKGA', ""Domino's Pizza Hayuelos"", 'AV. Centenario - KR 87', 'FUEGO BURGER MODELIA', 'Tiendas Ara Hayuelos']","['Fontibón', 'Bogotá', 'Cundinamarca', 'Colombia']","['Kr 80ABIS - Cl 22D', 'AV. Centenario - KR 87']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192403996,1200000,1,1,60,YENNY FERNANDA OSORIO FAJARDO,"(4.616378956349786, -74.11763191223145)",[],2025-05-17,3,0,-1,1,8,"El apartamento cuenta con un estilo sencillo y acabados modernos en buen estado. Los pisos son de cerámica en tonos claros y la cocina tiene gabinetes de madera clara. La iluminación natural es moderada debido a ventanas medianas con cristal esmerilado que limitan la claridad. Su distribución es compartimentada, con habitaciones independientes y un baño accesible desde un corredor. Las vistas son cerradas, con un entorno cubierto y sin paisajes destacados. El estado general es limpio y bien mantenido, con paredes y pisos en buen estado. La decoración es minimalista, creando un ambiente ordenado y práctico.","['Polideportivo El Jazmín', 'Mercado Zapatoca Carabelas', 'Mercado Zapatoca', 'Hornitos Galán', 'Parque Champions', 'Mercado Zapatoca Primavera', 'Parque Milenta', 'Don Pascual Gallina Dorada a la Brasa', 'Albondigas el Paisa', 'ASADERO LOS TRONQUITOS', 'Asadero Restaurante Los Torres - Horno Y Parrilla', 'Ara Trinidad - Puente Aranda', 'Kabro Loco', 'Ara Franquicia Galan', 'Parque La Ponderosa', 'Don Chucho, gallina a la brasa.', 'Varcino', 'Rembrandt Bar', 'Restaurante De Comida China El Palmar', 'lavalettagourmet']","['Bogotá', 'Puente Aranda']",[]
